Description,mean,std,Safety_Stock,Reorder_Point,ABC,Strategy,Risk
"FRENCH BLUE METAL DOOR SIGN, 2",10.955555555555556,10.004443457228836,43.67429449916735,120.36318338805626,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 3",11.045454545454545,9.375759306812498,40.929780339071584,118.2479621572534,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 4",10.813953488372093,9.444715866944277,41.2308094895406,116.92848390814524,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 5",10.130434782608695,9.530322824547792,41.604525778061586,112.51756925632246,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 6",11.405405405405405,9.75095282939473,42.56768378362514,122.40552162146298,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 7",10.428571428571429,9.713312105340233,42.40336359184774,115.40336359184775,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 8",10.642857142857142,9.745096149074357,42.542116506225554,117.04211650622555,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, 9",10.78048780487805,9.730139246490646,42.47682230260203,117.94023693674838,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BLUE METAL DOOR SIGN, No",11.620689655172415,9.857606899907475,43.033281025992764,124.37810861219967,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"FRENCH BOTTLE , LAVENDER",10.292682926829269,12.596118256111732,54.98822404421319,127.03700453201807,C,"Low Priority → Low stock, minimal monitoring",High Risk
"FRENCH BOTTLE, BRASSERIE DES ARTIST",10.846153846153847,13.890118236191677,60.63716758150641,136.56024450458335,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH CARRIAGE LANTERN,2.8085106382978724,2.102155186762431,9.176936738372587,28.836511206457693,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH CHATEAU LARGE FRUIT BOWL ,12.227272727272727,30.663972684230277,133.86325578738925,219.45416487829834,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH CHATEAU LARGE PLATTER ,5.305555555555555,6.636778239238177,28.972786800720435,66.11167568960931,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH CHATEAU OVAL PLATTER,8.875,14.67714135180518,64.07290885746113,126.19790885746113,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH CHATEAU SMALL FRUITBOWL,15.321428571428571,29.30561009548826,127.9333379472815,235.1833379472815,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH EMROIDR LAVENDER SCENT HEART,6.714285714285714,6.058740243097845,26.44936790360027,73.44936790360026,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH ENAMEL CANDLEHOLDER,9.706806282722512,13.204780065892498,57.64533088323017,125.59297486228776,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRENCH ENAMEL POT W LID,6.197080291970803,6.869411542631233,29.988345082012046,73.36790712580766,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRENCH ENAMEL SOAP DISH WITH LID,48.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRENCH ENAMEL UTENSIL HOLDER,4.671428571428572,4.856555195237591,21.201241503844717,53.901241503844716,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH ENAMEL WATER BASIN,4.330645161290323,4.265043722444898,18.619004283670545,48.933520412702805,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH FLORAL CUSHION COVER ,16.576271186440678,26.818163807280975,117.07441688820667,233.10831519329142,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH GARDEN SIGN BLUE METAL,10.548387096774194,12.251002838466928,53.48162625585432,127.32033593327368,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH KITCHEN SIGN BLUE METAL,13.864516129032259,22.788718278368403,99.48391408308342,196.53552698630924,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRENCH LATTICE CUSHION COVER ,12.342105263157896,9.291892181517417,40.563659270508865,126.95839611261414,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH LAUNDRY SIGN BLUE METAL,11.217687074829932,19.625785738324275,85.67616477394293,164.19997429775245,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRENCH LAVENDER SCENT HEART,16.098360655737704,16.850029592489133,73.5586300115787,186.24715460174264,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH PAISLEY CUSHION COVER,10.666666666666666,4.396968652757639,19.19492120327666,93.86158786994332,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRENCH PAISLEY CUSHION COVER ,9.160714285714286,4.9645169524767025,21.672547439099077,85.79754743909908,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH STYLE EMBOSSED HEART CABINET,1.2564102564102564,0.5485842409017252,2.394838833081936,11.189710627953732,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRENCH STYLE STORAGE JAR BONBONS,43.2962962962963,36.365871222855986,158.75483491869753,461.82890899277163,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH STYLE STORAGE JAR CAFE ,36.03636363636364,44.40218698165901,193.83728829441804,446.0918337489635,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRENCH STYLE STORAGE JAR JAM,11.535714285714286,8.795967690882431,38.398706032886054,119.14870603288605,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRENCH STYLE WALL DRESSER,1.25,0.621581560508061,2.7135078772688317,11.463507877268832,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRENCH STYLE WIRE DOOR CABINET ,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRENCH TOILET SIGN BLUE METAL,12.926553672316384,19.799283331517465,86.43356672362768,176.91944242984238,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRENCH WC SIGN BLUE METAL,21.374384236453203,71.12398694394267,310.4910298133773,460.1117194685497,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRESHWATER PEARL BRACELET GOLD,3.857142857142857,3.023715784073818,13.2,40.2,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRESHWATER PEARL BRACELET IVORY,4.375,2.445841952609133,10.677297762074446,41.302297762074446,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FRESHWATER PEARL BRACELET PINK,3.0,1.0,4.365489663256574,25.365489663256575,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRIDGE MAGNETS LA VIE EN ROSE,20.166666666666668,24.570106651072365,107.26054661036801,248.4272132770347,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRIDGE MAGNETS LES ENFANTS ASSORTED,23.25,28.679065639768485,125.19816460226612,287.9481646022661,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRIDGE MAGNETS US DINER ASSORTED,24.74074074074074,29.268916010751823,127.77315029966194,300.9583354848471,C,"Low Priority → Low stock, minimal monitoring",High Risk
FROG CANDLE,15.728813559322035,28.824576743295953,125.83339182060433,235.9350867358586,C,"Low Priority → Low stock, minimal monitoring",High Risk
FROG KING WATERING CAN,4.921052631578948,7.967439070900159,34.781772906641216,69.22914132769385,C,"Low Priority → Low stock, minimal monitoring",High Risk
FROG SOCK PUPPET,4.195121951219512,4.388732802274035,19.15896768312236,48.52482134165895,C,"Low Priority → Low stock, minimal monitoring",High Risk
FROSTED BOX 9 WHITE T-LIGHT CANDLES,28.90625,44.075175132858256,192.40972144871594,394.7534714487159,C,"Low Priority → Low stock, minimal monitoring",High Risk
FROSTED GLASS WITH SILVER SURROUND,9.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FROSTED WHITE BASE ,12.628571428571428,13.788498434406492,60.193547387231,148.59354738723098,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRUIT SALAD BAG CHARM,4.0,4.1952353926806065,18.314256741675326,46.31425674167532,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRUIT TREE AND BIRDS WALL PLAQUE,12.095238095238095,31.45298835071918,137.30769552359405,221.9743621902607,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRYING PAN BLUE POLKADOT,2.730769230769231,3.7054034979953614,16.175900668693505,35.29128528407812,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRYING PAN BLUE POLKADOT ,5.680851063829787,20.690374135540427,90.32361441761293,130.08957186442143,C,"Low Priority → Low stock, minimal monitoring",High Risk
FRYING PAN BLUE RETROSPOT,1.5,0.7071067811865476,3.0868673440885015,13.586867344088501,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRYING PAN PINK POLKADOT,6.604651162790698,10.889043678387102,47.536007620748244,93.76856576028314,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRYING PAN PINK POLKADOT ,6.666666666666667,10.579819670942548,46.18609341261827,92.85276007928493,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRYING PAN PINK RETROSPOT,3.0,1.4142135623730951,6.173734688177003,27.173734688177003,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FRYING PAN RED POLKADOT ,11.20388349514563,36.489418080169905,159.2941774472293,237.7213619132487,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRYING PAN RED RETROSPOT,5.213592233009709,7.421022715624947,32.39639795585294,68.8915435869209,B,"Medium Priority → Moderate stock, weekly review",High Risk
FRYING PAN UNION FLAG,12.751091703056769,27.939063722639197,121.96769388224816,211.22533580364552,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
FULL ENGLISH BREAKFAST PLATE,12.094650205761317,18.268296957865964,79.7500615348654,164.41261297519463,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
FUNKY DIVA PEN,66.74193548387096,53.288340713235165,232.6297005557226,699.8232489428193,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
FUNKY FLOWER COFFEE POT,2.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FUNKY FLOWER PICNIC BAG FOR 4,1.4,0.5477225575051661,2.391077163121257,12.191077163121257,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FUNKY GIRL ADDRESS BOOK,45.166666666666664,61.60005411253035,268.9143994842969,585.0810661509636,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUNKY GIRLZ ASST MAGNETIC MEMO PAD,13.071428571428571,13.338689400410932,58.229910698883955,149.72991069888394,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUNKY GIRLZ MAGNETIC TO DO LIST ,8.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
FUNKY MONKEY CUSHION COVER,9.529411764705882,8.56785852144477,37.4028978116119,104.10878016455308,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FUNKY MONKEY GIFT BAG MEDIUM,30.807692307692307,51.08855766198436,223.0265703840802,438.68041653792636,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUNKY MONKEY GIFT BAG SMALL,212.33333333333334,259.3666645246969,1132.2624929759,2618.5958263092334,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUNKY MONKEY MUG,11.109375,24.143168995121247,105.39675468645841,183.1623796864584,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUNKY WASHING UP GLOVES ASSORTED,9.772413793103448,10.517571277254431,45.91434869341846,114.32124524514259,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
FUSCHIA FLOWER PURSE WITH BEADS,9.5,13.121229617176382,57.28059226299951,123.7805922629995,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUSCHIA RETRO BAR STOOL,2.588235294117647,3.12367619019265,13.636376119646691,31.75402317847022,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUSCHIA TABLE RUN FLOWER ,4.142857142857143,4.740906081772817,20.69637649444946,49.69637649444947,C,"Low Priority → Low stock, minimal monitoring",High Risk
FUSCHIA VOILE POINTY SHOE DEC,6.5,6.099180272790763,26.62590843520649,72.1259084352065,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
FUSCHIA/GREEN STRIPE WOOLLY BLANKET,9.625,10.809222252978506,47.187548013220606,114.5625480132206,C,"Low Priority → Low stock, minimal monitoring",High Risk
GAOLERS KEYS DECORATIVE GARDEN ,8.760517799352751,20.91031236895748,91.28375250214998,152.60737709761923,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
GARAGE KEY FOB,9.1625,10.71783530713577,46.78859924578756,110.92609924578755,C,"Low Priority → Low stock, minimal monitoring",High Risk
GARDEN METAL SIGN ,14.503030303030304,33.247524067438924,145.1417226452788,246.66293476649093,B,"Medium Priority → Moderate stock, weekly review",High Risk
GARDEN PATH JOURNAL,8.932692307692308,18.898432884676954,82.50091340980536,145.0297595636515,C,"Low Priority → Low stock, minimal monitoring",High Risk
GARDEN PATH NOTEBOOK ,50.70422535211268,398.37205848539554,1739.089103448238,2094.0186809130264,C,"Low Priority → Low stock, minimal monitoring",High Risk
GARDEN PATH POCKET BOOK,101.64814814814815,589.276600248372,2572.4809071832447,3284.0179442202816,C,"Low Priority → Low stock, minimal monitoring",High Risk
GARDEN PATH SKETCHBOOK,4.580952380952381,10.336437558072966,45.12361131466456,77.19027798133122,C,"Low Priority → Low stock, minimal monitoring",High Risk
GARDENERS KNEELING PAD,39.77037037037037,42.594747896533725,185.9469316513377,464.3395242439303,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
GARDENERS KNEELING PAD CUP OF TEA ,37.517857142857146,68.69214261948828,299.87483855232244,562.4998385523224,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
GARDENERS KNEELING PAD KEEP CALM ,45.798816568047336,48.48963805382705,211.68101369903465,532.272729675366,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
GARDENIA 1 WICK MORRIS BOXED CANDLE,4.7272727272727275,6.246942347133583,27.270962243371418,60.36187133428051,B,"Medium Priority → Moderate stock, weekly review",High Risk
GARDENIA 3 WICK MORRIS BOXED CANDLE,5.1735537190082646,7.167842174079091,31.291140918796806,67.50601695185466,B,"Medium Priority → Moderate stock, weekly review",High Risk
"GARLAND , WOODEN  "" HAPPY EASTER""",11.444444444444445,8.442616761275959,36.856156202186895,116.96726731329801,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
GARLAND WITH HEARTS AND BELLS,6.484536082474227,6.339547503012761,27.675229094126237,73.06698167144583,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
GARLAND WITH STARS AND BELLS,7.318840579710145,6.971565681232648,30.434297918135403,81.66618197610642,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
GARLAND WOODEN HAPPY EASTER,23.33125,39.85156766011287,173.97160668479273,337.29035668479276,B,"Medium Priority → Moderate stock, weekly review",High Risk
"GARLAND, MAGIC GARDEN 1.8M",10.741379310344827,13.651759535495891,59.59661513747169,134.78627030988548,C,"Low Priority → Low stock, minimal monitoring",High Risk
"GARLAND, VINTAGE BELLS",13.142857142857142,10.63686312513502,46.435116022251954,138.43511602225195,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
GEISHA GIRL CHOPSTICKS SET/5,23.4,18.742998692845283,81.82236705204757,245.62236705204754,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
GEMSTONE CHANDELIER T-LIGHT HOLDER,11.142857142857142,16.324098458297488,71.26268308168027,149.26268308168028,C,"Low Priority → Low stock, minimal monitoring",High Risk
GENTLEMAN SHIRT REPAIR KIT ,23.2265625,41.4968388595402,181.15402109914646,343.73995859914646,B,"Medium Priority → Moderate stock, weekly review",High Risk
GEORGIAN TRINKET BOX,2.84,4.0625718204012555,17.735115288199125,37.61511528819912,C,"Low Priority → Low stock, minimal monitoring",High Risk
GERANIUM FOLKART HEART DECORATION,4.9,4.748099034818507,20.72777725661871,55.02777725661872,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
GERANIUM SQUARE HANDY TIN,4.1,5.78215646046813,25.241944259505846,53.941944259505846,C,"Low Priority → Low stock, minimal monitoring",High Risk
GIANT 50'S CHRISTMAS CRACKER,27.164948453608247,24.191803197041736,105.60906679222305,295.76370596748075,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
GIANT BLACK SUNGLASSES,2.8,2.964153656029276,12.939982145699988,32.53998214569999,C,"Low Priority → Low stock, minimal monitoring",High Risk
GIANT MEDINA STAMPED METAL BOWL ,3.484848484848485,5.277652229316844,23.039536253345698,47.43347564728509,B,"Medium Priority → Moderate stock, weekly review",High Risk
GIANT PINK HEART MEMO HOLDER,3.8620689655172415,2.3713187700854577,10.351967579094358,37.38645033771505,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
